subj_idx,stim,rt,response,theta,dbs,conf
4,WL,0.888,1,-0.423580328,1,LC
4,WL,1.17,1,-0.629162919,1,LC
4,WW,0.932,1,-0.590049032,1,HC
4,WL,0.814,1,-1.065673902,1,LC
4,WW,0.876,1,-0.892321153,1,HC
4,WL,1.17,1,-1.289718248,1,LC
4,WL,1.01,1,0.268579022,1,LC
4,LL,1.63,1,-0.404805662,1,HC
4,WL,0.678,1,0.137156361,1,LC
4,WW,0.945,1,-0.289028555,1,HC
4,WL,0.519,1,-0.849765244,1,LC
4,WW,0.601,1,-0.967419817,1,HC
4,LL,1.4,1,1.219828762,1,HC
4,WL,0.878,1,-0.320319665,1,LC
4,WL,1.7,1,-0.769660002,1,LC
4,LL,0.962,1,-0.711708867,1,HC
4,WL,0.85,1,-0.932999596,1,LC
4,WW,1.16,1,2.221144277,1,HC
4,WW,1.76,0,0.062057697,1,HC
4,WL,0.653,1,-0.163238294,1,LC
4,WL,0.944,1,-1.683986232,1,LC
4,WL,1.2,1,0.049541253,1,LC
4,WL,1.74,1,-0.720595542,1,LC
4,WW,0.749,1,0.318644798,1,HC
4,LL,1.85,1,-1.02249217,1,HC
4,WL,1.48,1,-0.39854744,1,LC
4,LL,1.89,1,-0.006782744,1,HC
4,WL,1.06,1,-0.417322106,1,LC
4,WL,2.21,1,-0.342849264,1,LC
4,WW,1.69,1,-0.586294099,1,HC
4,LL,0.836,1,-0.225194691,1,HC
4,WL,0.864,1,-0.570022722,1,LC
4,WL,1.27,1,-0.473020281,1,LC
4,WW,1.26,0,-0.493672414,1,HC
4,WL,0.952,1,-0.59818472,1,LC
4,LL,1.67,1,0.400001684,1,HC
4,WL,1.08,1,0.287353688,1,LC
4,WW,1.31,1,0.938208773,1,HC
4,LL,0.672,1,-0.629913906,1,HC
4,WL,1.16,1,0.249804356,1,LC
4,WW,0.973,0,0.187222137,1,HC
4,WL,0.488,1,1.783068739,1,LC
4,WW,0.675,1,-0.11479118,0,HC
4,LL,1.3,1,-0.276697982,0,HC
4,WL,0.544,1,-0.19521891,0,LC
4,WL,0.818,1,-0.977943676,0,LC
4,WL,0.756,1,-0.129509981,0,LC
4,LL,0.694,1,-0.030158079,0,HC
4,WW,0.634,0,0.159083637,0,HC
4,WL,0.597,1,2.487808093,0,LC
4,LL,1.07,1,-0.30508424,0,HC
4,WL,0.755,1,-0.145280124,0,LC
4,WL,0.822,1,-0.019644651,0,LC
4,WW,1,1,0.232677638,0,HC
4,WL,1.07,1,-0.289839768,0,LC
4,WL,0.785,1,-0.44438717,0,LC
4,LL,1.01,1,0.432432783,0,HC
4,WL,1.69,1,-1.028408134,0,LC
4,WW,0.722,1,-0.739288845,0,HC
4,LL,0.827,1,-0.442810156,0,HC
4,WL,0.887,1,-0.107957452,0,LC
4,WL,1.07,1,-0.933261604,0,LC
4,WW,0.491,1,-0.361331083,0,HC
4,LL,0.471,1,-0.348189297,0,HC
4,WL,0.621,1,-0.347663626,0,LC
4,LL,0.792,1,-0.087981937,0,HC
4,WW,0.685,1,-0.638675332,0,HC
4,WL,0.865,1,-0.69723513,0,LC
4,WL,0.425,1,-2.12233039,0,LC
4,WW,1.03,1,1.8307188,0,HC
4,WL,0.816,1,-0.960070848,0,LC
4,LL,0.606,1,-0.511147442,0,HC
4,WL,0.59,1,-0.978469348,0,LC
4,LL,1.36,0,-0.556355186,0,HC
4,WL,0.538,1,-1.297026237,0,LC
4,WW,0.547,1,-0.265133211,0,HC
4,WL,0.681,1,1.115805648,0,LC
4,LL,0.708,1,0.327298496,0,HC
4,WL,0.763,1,1.962136659,0,LC
4,WW,0.713,1,1.50480251,0,HC
4,WL,1.47,1,-1.176121807,0,LC
4,WL,0.587,1,-1.31279638,0,LC
4,WW,0.523,0,0.74257893,0,HC
4,WL,0.609,1,-1.170865093,0,LC
4,WL,0.623,1,0.153826923,0,LC
4,LL,0.717,1,-0.098495366,0,HC
4,WW,0.802,1,-1.212918808,0,HC
4,WL,0.708,0,-0.674736393,0,LC
4,WL,0.57,1,-0.440181799,0,LC
4,WL,0.558,1,-1.099899449,0,LC
4,LL,0.554,1,-1.528321669,0,HC
4,WW,0.549,1,0.027665778,0,HC
4,WL,0.741,0,-1.549348526,0,LC
4,LL,0.647,1,2.014703802,0,HC
4,WW,0.584,0,0.74257893,0,HC
4,WL,0.479,1,-0.517981171,0,LC
4,WL,0.407,1,-0.510621771,0,LC
4,WW,0.609,1,0.684755072,0,HC
4,WL,0.642,1,2.361646949,0,LC
4,LL,0.548,1,-1.197148665,0,HC
4,WL,0.552,1,0.432432783,0,LC
4,WW,1.13,1,0.038179207,0,HC
4,WL,0.709,1,0.768862501,0,LC
4,WL,1.08,1,0.358838782,0,LC
4,LL,0.526,1,-0.244632025,0,HC
4,WL,0.435,1,1.546856225,0,LC
4,WW,0.639,0,-0.699863487,0,HC
4,WL,0.5,1,-0.197847267,0,LC
4,WL,0.601,1,-0.658650847,0,LC
4,WW,0.569,1,0.679498358,0,HC
4,LL,0.623,1,-0.64939903,0,HC
4,WW,0.822,1,2.130351518,0,HC
4,WL,0.551,1,2.987195956,0,LC
4,WL,0.744,1,0.947590789,0,LC
4,LL,0.579,1,-0.450169556,0,HC
4,WW,0.569,1,0.527053641,0,HC
4,WL,0.483,1,0.011895635,0,LC
4,LL,0.51,0,0.153826923,0,HC
4,WL,0.828,1,-0.219399796,0,LC
4,WL,1.12,1,-0.671897767,0,LC
4,WW,0.682,1,-0.841794775,0,HC
4,WL,0.89,0,2.466781236,0,LC
4,WL,0.861,0,-0.71195393,0,LC
4,WW,0.636,1,-0.102175066,0,HC
4,LL,0.937,1,-0.125830281,0,HC
4,WL,0.752,1,-0.30876394,0,LC
4,WL,0.402,1,1.34710108,0,LC
4,WW,0.657,1,-0.5505728,0,HC
4,WL,0.75,1,-0.452797913,0,LC
4,LL,0.55,1,-0.347137955,0,HC
4,WL,0.853,0,2.372160378,0,LC
4,WL,0.533,1,-0.274069625,0,LC
4,LL,1.13,1,0.159083637,0,HC
4,WW,0.639,1,-1.138273464,0,HC
4,LL,0.996,0,-0.140023409,0,HC
4,WL,0.664,0,1.751868085,0,LC
4,WL,0.501,1,-0.300878868,0,LC
4,WW,0.43,1,-0.087981937,0,HC
4,WL,0.55,1,0.77937593,0,LC
4,WW,0.632,1,-0.501159685,0,HC
4,WL,0.796,0,0.916050503,0,LC
4,LL,0.423,0,-0.871758047,0,HC
4,WL,0.745,0,-0.166832652,0,LC
4,LL,0.79,0,-0.575016522,0,HC
4,WW,0.48,1,2.687563239,0,HC
4,WL,0.793,1,1.452235367,0,LC
4,LL,0.778,1,0.942334075,0,HC
4,WL,0.595,1,2.629739381,0,LC
4,WW,0.464,1,0.301014924,0,HC
4,WL,0.664,1,-0.754533317,0,LC
4,WL,0.502,1,-1.19189195,0,LC
4,LL,0.653,0,-0.717210645,0,HC
4,WW,0.669,1,-0.724044373,0,HC
4,WL,0.515,1,0.521796927,0,LC
4,WW,0.788,1,2.529861808,0,HC
4,WL,0.561,1,-1.186635236,0,LC
4,LL,1.47,1,-0.339252883,0,HC
4,WW,0.63,1,-0.274595297,0,HC
4,WL,0.893,1,-0.513775799,0,LC
4,WL,0.849,1,0.195880638,0,LC
4,LL,0.658,1,1.368127937,0,HC
4,WL,0.629,0,-0.035414794,0,LC
4,WW,0.868,1,-0.278274997,0,HC
4,WL,1.63,1,-0.163678624,0,LC
4,LL,1.02,0,0.122286637,0,HC
4,LL,0.69,1,-0.133189681,0,HC
4,WW,0.595,0,-0.183654138,0,HC
4,WL,0.549,1,0.038179207,0,LC
4,LL,0.418,0,-0.578853923,0,HC
4,WL,0.47,0,-0.412846884,0,LC
4,WW,0.717,1,2.146121661,0,HC
4,WL,0.465,1,-0.764521074,0,LC
4,WL,0.554,1,-0.476978799,0,LC
4,LL,0.438,0,-0.992136805,0,HC
4,WW,0.701,1,0.337811925,0,HC
4,WW,1.14,0,-0.736134816,0,HC
4,WL,0.598,1,-0.506942071,0,LC
4,WL,0.571,0,1.063238505,0,LC
4,LL,0.478,1,-1.975142388,0,HC
4,WL,0.815,1,1.683530798,0,LC
4,WL,0.621,0,-0.690401402,0,LC
4,WW,0.499,0,-0.102175066,0,HC
4,LL,0.813,1,-0.482761185,0,HC
4,LL,0.812,1,0.6584715,0,HC
4,WL,0.609,0,0.632187928,0,LC
4,WL,0.808,1,-0.472247756,0,LC
4,WW,0.43,1,-0.428617027,0,HC
4,WL,0.803,1,1.252480221,0,LC
4,WL,0.606,0,-0.635941841,0,LC
4,LL,0.499,1,-0.264081868,0,HC
5,LL,1.75,1,-0.197715946,1,HC
5,WW,0.886,0,-0.19209993,1,HC
5,WL,0.89,0,0.700414535,1,LC
5,WL,0.517,1,-0.096627667,1,LC
5,WW,0.514,0,-0.145443802,1,HC
5,LL,1.48,1,-0.423220569,1,HC
5,WL,1.86,0,-0.332284318,1,LC
5,WL,1.62,1,0.313773467,1,LC
5,WL,1.21,1,-0.666869242,1,LC
5,WL,0.695,0,-0.227524028,1,LC
5,LL,2.29,0,-0.02534747,1,HC
5,WW,0.874,1,0.547054112,1,HC
5,WL,0.732,1,0.244653276,1,LC
5,WL,0.827,1,1.484496702,1,LC
5,WW,0.436,0,-0.169851869,1,HC
5,LL,0.766,1,0.201453157,1,HC
5,WW,2.18,1,-0.230548037,1,HC
5,LL,1.87,0,-0.140043787,1,HC
5,WL,0.903,1,-1.472551468,1,LC
5,WL,1.62,1,1.724257364,1,LC
5,WW,1.65,0,-0.547420912,1,HC
5,LL,1.21,0,-1.753352244,1,HC
5,WL,0.625,1,-0.064227577,1,LC
5,WL,0.478,1,0.464973885,1,LC
5,WL,0.541,1,-0.135723775,1,LC
5,LL,0.921,0,0.24249327,1,HC
5,WL,0.541,1,-0.339064576,1,LC
5,WW,0.459,0,0.11937293,1,HC
5,WL,0.635,1,1.326816266,1,LC
5,WL,0.79,1,-0.956310042,1,LC
5,LL,0.945,0,-2.206953497,1,HC
5,WW,1.22,0,-1.049190298,1,HC
5,WL,0.503,1,-0.640949171,1,LC
5,WL,1.32,1,-0.440716617,1,LC
5,WW,0.61,1,2.596899775,1,HC
5,LL,0.893,1,0.063212775,1,HC
5,WL,0.731,1,0.335373527,1,LC
5,WL,0.953,1,0.054572751,1,LC
5,LL,1.03,0,-1.47687148,1,HC
5,WL,0.614,1,-0.44525263,1,LC
5,WL,0.74,1,-0.413284542,1,LC
5,WL,1.02,1,-0.247180083,1,LC
5,LL,0.55,1,0.894815072,1,HC
5,WW,0.89,1,-0.348376362,1,HC
5,WL,0.842,1,-0.012387434,1,LC
5,WL,0.925,1,0.395853694,1,LC
5,WL,0.567,0,1.784737531,1,LC
5,LL,0.955,1,-1.314871032,1,HC
5,WL,1.48,1,1.862497746,1,LC
5,WL,1.09,1,0.296493419,1,LC
5,LL,0.845,1,0.547054112,1,HC
5,WW,0.567,0,0.516814028,1,HC
5,WL,0.85,1,-1.267350901,1,LC
5,LL,0.807,1,0.90129509,1,HC
5,WW,0.549,0,-0.401404509,1,HC
5,WL,0.722,1,0.112892912,1,LC
5,WL,0.497,1,0.23169324,1,LC
5,WW,1.08,1,1.300896194,1,HC
5,LL,0.553,0,2.985700849,1,HC
5,WL,0.862,1,-0.092307655,1,LC
5,LL,0.748,1,-0.512428815,1,HC
5,WL,0.948,1,0.756574691,1,LC
5,WW,0.783,0,0.611854291,1,HC
5,WL,0.931,1,-0.044787523,1,LC
5,WL,0.501,1,-0.240268064,1,LC
5,WW,1.19,1,0.823534876,1,HC
5,WL,0.794,1,0.614014297,1,LC
5,LL,0.636,1,0.423933771,1,HC
5,WW,1.36,1,0.663694434,1,HC
5,WL,1.3,1,1.359216355,1,LC
5,LL,0.613,1,-0.192315931,1,HC
5,LL,0.556,1,-0.332133117,1,HC
5,WW,0.68,1,0.972575287,1,HC
5,WL,1.29,1,1.786897537,1,LC
5,WL,0.615,1,-1.034070257,1,LC
5,WL,1.04,0,-0.120387732,1,LC
5,WL,0.788,1,-0.059907565,1,LC
5,WW,0.483,1,-0.854789761,1,HC
5,LL,1.05,0,1.970498044,1,HC
5,LL,0.526,0,0.223053217,1,HC
5,WL,1.92,1,-0.434668601,1,LC
5,WL,0.659,1,-0.100947679,1,LC
5,WW,0.422,0,0.40881373,1,HC
5,WW,0.459,0,-0.324033095,1,HC
5,WL,1.32,1,0.605374273,1,LC
5,WL,0.86,1,-0.284332185,1,LC
5,LL,0.69,1,-1.018950215,1,HC
5,LL,1.12,0,0.212253187,1,HC
5,WL,0.475,0,-0.001587404,1,LC
5,WL,1.9,0,-0.740309445,1,LC
5,WW,2.29,0,-0.759749499,1,HC
5,LL,1.34,0,0.156093032,1,HC
5,WL,0.901,1,-0.197283945,1,LC
5,WL,0.692,1,-1.254390865,1,LC
5,WW,0.655,0,0.372093628,1,HC
5,WL,0.772,1,-0.54677291,1,LC
5,WW,0.676,1,-0.488236749,1,HC
5,WL,0.721,1,1.927297925,1,LC
5,LL,0.948,0,-0.349650766,1,HC
5,LL,0.731,0,-0.225364022,1,HC
5,WL,0.84,1,-0.386068466,1,LC
5,WL,0.967,1,-1.036230263,1,LC
5,WW,0.48,0,1.4477766,1,HC
5,WL,0.809,1,-0.94119,1,LC
5,LL,0.644,0,1.646497149,1,HC
5,LL,1.54,1,-0.764069511,1,HC
5,WL,0.546,1,2.92090067,1,LC
5,WW,0.752,0,-0.703589344,1,HC
5,WL,0.464,1,-0.044787523,1,LC
5,WL,0.772,1,0.009212626,1,LC
5,LL,0.804,0,0.11937293,1,HC
5,WW,0.723,0,-0.57182898,1,HC
5,WL,0.429,1,-0.399460503,1,LC
5,LL,0.654,1,0.508174004,1,HC
5,WL,0.996,1,-1.472551468,1,LC
5,WL,2.05,1,0.207933175,1,LC
5,WW,0.801,1,-0.686309296,1,HC
5,WW,0.728,1,-1.671272017,1,HC
5,LL,1.62,1,-0.418468556,1,HC
5,WL,0.919,1,-0.523444846,1,LC
5,WL,0.732,0,1.439136576,1,LC
5,WL,1.39,0,-0.664709236,1,LC
5,WW,0.855,0,-0.418036555,1,HC
5,WL,0.792,0,-0.432724595,1,LC
5,LL,0.497,0,-1.653991969,1,HC
5,WL,0.841,0,1.439136576,1,LC
5,WL,1.65,0,-0.265972135,1,LC
5,WW,1.31,0,-0.331830717,1,HC
5,WL,0.739,0,-0.098787673,1,LC
5,LL,0.639,1,0.555694136,1,HC
5,WL,1.38,0,-0.494284765,1,LC
5,LL,1.13,0,2.683300014,1,HC
5,WL,1.61,0,-0.580469003,1,LC
5,WL,0.674,1,0.218733205,1,LC
5,LL,1.84,0,-2.500714309,1,HC
5,WW,0.598,1,0.385053664,1,HC
5,WL,0.785,1,-1.520071599,1,LC
5,WL,1.25,1,0.27489336,1,LC
5,LL,0.501,0,-0.038307506,1,HC
5,WL,0.888,1,1.970498044,1,LC
5,WW,0.452,1,-1.103190448,1,HC
5,WL,0.509,1,0.436893807,1,LC
5,WL,0.734,1,-1.18743068,1,LC
5,LL,1.32,0,2.337699059,1,HC
5,WL,0.644,1,-1.226310788,1,LC
5,WL,0.683,1,0.41961376,1,LC
5,WW,0.504,1,-0.122547738,1,HC
5,LL,1.14,0,-1.651831963,1,HC
5,WL,1.25,1,-2.630314667,1,LC
5,WW,0.848,1,-0.367212785,0,HC
5,WL,1.17,1,0.801828118,0,LC
5,WL,1.01,1,-0.085640512,0,LC
5,LL,1.59,0,-0.026672497,0,HC
5,WL,0.911,1,0.455391028,0,LC
5,WW,0.869,1,0.548265652,0,HC
5,LL,1.8,0,0.685366287,0,HC
5,WL,1.73,1,-0.635959515,0,LC
5,WL,1.71,1,-0.719546676,0,LC
5,WL,1.48,1,-1.114632378,0,LC
5,WW,1.58,0,0.489297637,0,HC
5,LL,2,0,0.506988041,0,HC
5,WL,1.16,1,-0.415861398,0,LC
5,LL,1.73,0,1.279469041,0,HC
5,WW,1.15,1,0.69568569,0,HC
5,WL,1.35,1,-0.178515136,0,LC
5,WW,0.857,0,0.42590702,0,HC
5,WL,0.887,1,-0.150505329,0,LC
5,LL,1.09,1,-0.331831976,0,HC
5,WL,1.07,1,-0.398465833,0,LC
5,WW,1.3,0,-0.362790184,0,HC
5,LL,0.93,1,-1.755909544,0,HC
5,WL,1.7,1,-0.558858835,0,LC
5,WW,1.06,1,-1.203084401,0,HC
5,LL,1.11,1,-0.281709163,0,HC
5,WL,1.34,1,-0.777040491,0,LC
5,WL,1.66,1,-0.819792302,0,LC
5,WW,1.69,0,-0.066475907,0,HC
5,WL,0.862,1,0.809199119,0,LC
5,LL,1.02,1,0.216570566,0,HC
5,WL,0.646,0,1.279469041,0,LC
5,WL,1.2,1,-0.401119394,0,LC
5,LL,1.32,1,-0.610455848,0,HC
5,WL,1.19,1,-0.467016151,0,LC
5,LL,1.9,1,-0.679890686,0,HC
5,WL,1.64,0,0.045563322,0,LC
5,WL,1.39,1,0.023450316,0,LC
5,WW,1.27,0,1.028854976,0,HC
5,WW,1.16,0,1.530083106,0,HC
5,WL,1.12,1,-0.432225022,0,LC
5,WL,1.42,1,-0.781463092,0,LC
5,LL,1.46,1,-0.818318102,0,HC
5,LL,1.22,1,-0.778514691,0,HC
5,WL,0.858,0,-1.490553476,0,LC
5,WL,1.41,1,-0.469227451,0,LC
5,LL,1.51,0,-0.0399403,0,HC
5,WL,0.841,1,0.431803822,0,LC
5,WW,1.19,1,0.546791452,0,HC
5,WL,1.05,0,-0.397433893,0,LC
5,WL,1.87,0,0.013130913,0,LC
5,WL,1.58,1,-0.370161186,0,LC
5,WW,0.709,1,2.090279251,0,HC
5,LL,0.735,0,2.252441293,0,HC
5,WL,0.94,0,-0.69595947,0,LC
5,LL,0.971,0,0.144334747,0,HC
5,WL,1.09,1,-1.288588024,0,LC
5,WW,1.55,1,-0.902347524,0,HC
5,WW,0.952,1,0.707479293,0,HC
5,WL,0.589,1,-1.512666481,0,LC
5,WL,0.645,0,-0.234534751,0,LC
5,LL,0.609,0,3.431801598,0,HC
5,WL,1.21,1,-0.073846909,0,LC
5,WL,1.22,1,-0.325935174,0,LC
5,WW,1.37,1,-1.239939411,0,HC
5,LL,2.07,1,-0.376057987,0,HC
5,WW,2.35,1,0.825415324,0,HC
5,WL,0.795,1,0.767921509,0,LC
5,WL,1.11,0,1.824923182,0,LC
5,LL,1.1,0,-0.132814924,0,HC
5,WL,1.37,1,-0.370161186,0,LC
5,WL,2.07,1,-0.92593473,0,LC
5,WW,2.29,1,-1.091045172,0,HC
5,LL,1.37,1,-0.216844346,0,HC
5,WW,1.5,1,-1.232568409,0,HC
5,WL,2.2,1,-0.100382516,0,LC
5,WL,0.993,1,1.957601217,0,LC
5,LL,1.57,1,-0.290554365,0,HC
5,WL,1.07,1,-0.410849116,0,LC
5,LL,1.06,1,0.679469486,0,HC
5,WL,1.15,1,-0.023724096,0,LC
5,WW,0.967,1,-0.664853842,0,HC
5,WL,1.53,1,-0.61694233,0,LC
5,WW,1.24,0,-0.274338161,0,HC
5,LL,1.27,1,1.957601217,0,HC
5,WL,0.703,0,-0.171144134,0,LC
5,WL,1.03,1,-1.399153052,0,LC
5,WW,0.837,0,-0.543807249,0,HC
5,LL,1.45,1,0.008708312,0,HC
5,WL,1.53,1,-0.383428989,0,LC
5,WW,1.56,1,0.586594862,0,HC
5,LL,1.59,1,-0.652470559,0,HC
5,WL,1.46,1,0.299125787,0,LC
5,WW,1.95,1,-1.039448159,0,HC
5,WL,0.68,1,-0.143134327,0,LC
5,LL,1.1,0,0.203302763,0,HC
5,WL,0.827,1,-0.496205318,0,LC
5,WL,0.883,1,-0.013404693,0,LC
5,WW,1.46,1,-0.741659682,0,HC
5,WL,1.77,1,-0.924460529,0,LC
5,LL,1.26,0,-0.236008951,0,HC
5,WL,1.24,1,3.107477514,0,LC
5,WL,0.87,1,0.57922386,0,LC
5,WW,0.968,1,-0.654092179,0,HC
5,LL,0.787,0,0.049985923,0,HC
5,WW,1.59,1,0.061779526,0,HC
5,WL,0.841,1,-0.253699356,0,LC
5,WL,1.22,1,-0.069424308,0,LC
5,WL,0.686,0,-0.680480366,0,LC
5,WW,1.12,0,0.781189312,0,HC
5,WL,0.684,1,-0.379006388,0,LC
5,LL,0.689,1,0.016079314,0,HC
5,WL,1.22,0,-0.526839202,0,LC
5,LL,0.582,1,1.500599098,0,HC
5,WW,0.448,1,-0.296451167,0,HC
5,WL,1.35,1,1.264727037,0,LC
5,LL,0.812,1,-0.6564509,0,HC
5,WW,0.55,0,-0.431782762,0,HC
5,WL,0.532,1,1.367921064,0,LC
5,WL,0.931,0,0.481926635,0,LC
5,WW,1.06,0,-1.89448438,0,HC
5,LL,0.698,1,-1.530356886,0,HC
5,WL,0.848,1,0.442123224,0,LC
5,WL,0.542,0,-3.157874107,0,LC
5,LL,2.18,1,2.281925301,0,HC
5,WW,0.931,1,-0.92740893,0,HC
5,WL,0.758,1,1.279469041,0,LC
5,WL,1.07,1,-0.506524721,0,LC
5,WW,1.38,1,-0.119547121,0,HC
5,WL,1.18,1,-0.314141571,0,LC
5,LL,1.99,1,2.842121446,0,HC
5,WL,1.25,1,0.343351799,0,LC
5,WL,1.22,1,-0.583772821,0,LC
5,WW,0.961,1,0.03966652,0,HC
5,LL,1.85,1,-0.886131319,0,HC
5,WW,0.621,0,1.500599098,0,HC
5,WL,1.11,1,0.568904457,0,LC
5,LL,1.42,0,0.742860102,0,HC
5,WL,1.66,1,-0.547551718,0,LC
5,WL,0.957,1,2.252441293,0,LC
5,WL,1.32,1,-0.0384661,0,LC
5,LL,1.51,1,1.810181178,0,HC
5,WW,0.697,1,-0.449030906,0,HC
5,LL,1.06,1,-0.172618335,0,HC
5,WL,1.15,1,-0.491045617,0,LC
5,WW,2.4,1,0.822466923,0,HC
5,WL,0.879,1,0.470133032,0,LC
5,WW,0.526,1,-1.62175731,0,HC
5,LL,1.03,1,0.779715112,0,HC
5,WL,1.04,1,-1.033551357,0,LC
5,WL,1.55,1,0.337454997,0,LC
5,WL,1.08,1,1.795439175,0,LC
5,LL,2.52,1,-0.438416663,0,HC
5,WW,0.785,1,0.710427694,0,HC
5,WL,1,1,-1.387359449,0,LC
6,WW,0.847,1,-0.062987276,1,HC
6,LL,1.9,0,2.20840871,1,HC
6,WL,1.03,0,0.518305722,1,LC
6,WL,1.43,1,-1.105217452,1,LC
6,WL,2,1,0.047125495,1,LC
6,WL,0.621,0,0.07785464,1,LC
6,LL,0.518,0,-0.580261221,1,HC
6,WW,0.807,1,-1.663463591,1,HC
6,LL,0.702,0,-0.518137132,1,HC
6,WL,0.518,0,0.016396349,1,LC
6,WL,0.688,1,0.958756803,1,LC
6,WW,0.58,1,-0.529727142,1,HC
6,WL,0.547,1,0.897298513,1,LC
6,WW,0.584,1,0.564399439,1,HC
6,LL,0.553,0,1.337749595,1,HC
6,WL,0.475,0,0.13931293,1,LC
6,WL,1.17,0,-0.312917657,1,LC
6,WW,1.14,1,2.648859792,1,HC
6,LL,1.01,1,-0.497548605,1,HC
6,WL,2.54,1,-0.880382539,1,LC
6,WL,0.717,1,-0.446589439,1,LC
6,WL,2.35,1,-0.7451743,1,LC
6,WW,0.671,1,-0.63301292,1,HC
6,LL,1.09,1,1.921603354,1,HC
6,LL,0.737,1,1.332628071,1,HC
6,WL,1.29,1,-0.304211066,1,LC
6,WL,1.36,1,0.91778461,1,LC
6,WW,0.612,1,-0.493963538,1,HC
6,WW,0.544,1,1.752593056,1,HC
6,WL,0.628,1,-0.566740397,1,LC
6,LL,0.803,1,-0.30933259,1,HC
6,WL,0.631,1,1.752593056,1,LC
6,WL,0.903,1,0.180285124,1,LC
6,WL,0.73,1,-0.644280273,1,LC
6,WW,1.5,1,-0.272457616,1,HC
6,LL,0.72,1,1.107281005,1,HC
6,WL,0.728,1,-0.419445361,1,LC
6,WW,1.1,1,0.963878328,1,HC
6,WL,1.3,1,-1.827352365,1,LC
6,LL,0.703,1,0.159799027,1,HC
6,WL,1.07,1,0.902420037,1,LC
6,WL,0.64,1,-0.29652878,1,LC
6,WW,0.684,1,-1.284470799,1,HC
6,LL,0.704,1,-0.537086772,1,HC
6,WW,1,1,-0.344671107,1,HC
6,WL,0.561,1,-0.444540829,1,LC
6,LL,0.625,1,-0.712908698,1,HC
6,WL,0.728,1,-0.527509522,1,LC
6,WL,0.56,1,-0.081936916,1,LC
6,WW,1.02,1,1.880631161,1,HC
6,WL,0.945,1,0.144434454,1,LC
6,LL,1.61,1,0.282715608,1,HC
6,LL,0.861,1,-0.509840263,1,HC
6,WL,1.34,1,-0.742101386,1,LC
6,WL,1.09,1,-1.463724147,1,LC
6,LL,0.635,0,-0.329306535,1,HC
6,WW,1.04,1,-3.246014571,1,HC
6,WL,0.667,1,-0.273481921,1,LC
6,WL,0.702,1,-0.800486762,1,LC
6,WL,0.728,1,-0.074766782,1,LC
6,LL,0.622,1,-0.963863384,1,HC
6,WW,1.45,1,-0.186416009,1,HC
6,WL,0.773,1,-0.593577184,1,LC
6,WL,0.981,1,-0.261702415,1,LC
6,WW,0.987,0,-0.635573682,1,HC
6,LL,1.18,0,0.374903044,1,HC
6,WL,1.47,0,1.742350007,1,LC
6,WW,1.26,1,0.600250109,1,HC
6,WL,0.837,1,-1.038637637,1,LC
6,WL,2.04,0,-0.209975021,1,LC
6,WL,0.679,0,-0.738516319,1,LC
6,WL,1.12,1,-0.490019964,1,LC
6,LL,0.69,0,-0.737492014,1,HC
6,WW,1.28,1,-0.593065031,1,HC
6,LL,0.754,0,0.415875237,1,HC
6,WL,0.979,1,-1.479088719,1,LC
6,WL,0.918,0,-0.154662559,1,LC
6,WW,0.697,1,-0.626867091,1,HC
6,WL,0.786,1,-0.417908904,1,LC
6,WW,0.661,0,0.912663086,1,HC
6,WL,0.918,1,3.104675446,1,LC
6,LL,1.91,1,0.052247019,1,HC
6,WL,0.581,1,-0.308308285,1,LC
6,LL,0.777,1,0.1751636,1,HC
6,WW,1.17,0,0.989485949,1,HC
6,LL,1.02,1,-0.868603034,1,HC
6,WL,1.52,1,-0.113690366,1,LC
6,WL,0.893,1,0.303201705,1,LC
6,WL,0.899,1,-0.997665444,1,LC
6,LL,0.706,0,-0.338525278,1,HC
6,WW,0.75,0,-0.714445155,1,HC
6,WL,0.963,1,-0.737492014,1,LC
6,WL,0.973,1,0.446604383,1,LC
6,WW,1.5,1,1.455544652,1,HC
6,WL,0.59,1,-0.823533621,1,LC
6,LL,1.09,0,-0.05325638,1,HC
6,WL,0.955,1,-0.203317039,1,LC
6,WW,0.642,1,0.062490067,1,HC
6,WW,1.6,1,0.318566278,1,HC
6,LL,1.03,0,-0.19717121,1,HC
6,WL,1.58,1,1.711620862,1,LC
6,WL,0.891,1,-0.215608697,1,LC
6,WL,0.803,1,-0.146980273,1,LC
6,WL,1.9,1,-0.140322291,1,LC
6,WW,1.29,1,-0.086034135,1,HC
6,WL,0.919,1,-0.966424146,1,LC
6,WW,0.697,1,-0.563104115,1,HC
6,WL,0.709,1,1.522124466,1,LC
6,LL,1.81,1,-0.962326927,1,HC
6,WL,0.736,1,2.034276887,1,LC
6,LL,1.57,1,0.994607473,1,HC
6,WL,0.692,1,-0.263238872,1,LC
6,WW,1.54,0,-0.418421056,1,HC
6,WL,1.91,1,-0.427639799,1,LC
6,LL,1.13,1,0.129069882,1,HC
6,WL,1.11,1,-0.308820438,1,LC
6,WL,0.684,1,0.799989553,1,LC
6,WL,0.759,1,-0.377448862,1,LC
6,LL,1.37,1,-0.280652055,1,HC
6,WW,1.44,0,-3.266500668,1,HC
6,WL,1.16,1,-0.60330808,1,LC
6,WW,2.42,0,-0.046598398,1,HC
6,LL,1.93,1,0.328809326,1,HC
6,WL,0.822,1,0.805111077,1,LC
6,LL,0.921,1,-0.159271931,1,HC
